frequency,channel,power,log_power,patient
12.6953125,C3,1.3957537680226277e-12,-11.85519119104033,Alzheimer's
12.939453125,C3,1.3546573588142776e-12,-11.868170539471471,Alzheimer's
13.18359375,C3,1.1953794055958085e-12,-11.922494230611374,Alzheimer's
13.427734375,C3,1.1935162404386758e-12,-11.923171667076234,Alzheimer's
13.671875,C3,1.0858616194248476e-12,-11.964225517057876,Alzheimer's
13.916015625,C3,9.755507501234057e-13,-12.010750132804322,Alzheimer's
14.16015625,C3,8.94703252127185e-13,-12.048320984051218,Alzheimer's
14.404296875,C3,9.726022258266992e-13,-12.012064740871947,Alzheimer's
14.6484375,C3,8.469490887554318e-13,-12.072142694907916,Alzheimer's
14.892578125,C3,8.310668944114716e-13,-12.080364017486026,Alzheimer's
15.13671875,C3,8.51989922052719e-13,-12.069565542349238,Alzheimer's
15.380859375,C3,8.947964000943446e-13,-12.048275771806416,Alzheimer's
15.625,C3,8.543049208259835e-13,-12.06838709207855,Alzheimer's
15.869140625,C3,8.002338373828686e-13,-12.09678308870063,Alzheimer's
16.11328125,C3,7.708077542365254e-13,-12.113053925042538,Alzheimer's
16.357421875,C3,7.543496952702934e-13,-12.122427280762452,Alzheimer's
16.6015625,C3,6.981302094225589e-13,-12.156063568838391,Alzheimer's
16.845703125,C3,7.087411637703304e-13,-12.149512342631253,Alzheimer's
17.08984375,C3,6.084552914924138e-13,-12.2157713276582,Alzheimer's
17.333984375,C3,6.637027125955951e-13,-12.178026407364902,Alzheimer's
17.578125,C3,6.698062212864625e-13,-12.174050822968391,Alzheimer's
17.822265625,C3,6.601961582039553e-13,-12.18032700723333,Alzheimer's
18.06640625,C3,6.042844733808931e-13,-12.2187585644668,Alzheimer's
18.310546875,C3,5.99528211939398e-13,-12.222190375532069,Alzheimer's
18.5546875,C3,5.313537596394946e-13,-12.274616242186156,Alzheimer's
18.798828125,C3,5.458461011202077e-13,-12.262929787433794,Alzheimer's
19.04296875,C3,5.498840746221249e-13,-12.259728857884742,Alzheimer's
19.287109375,C3,5.164262131845983e-13,-12.286991721571198,Alzheimer's
19.53125,C3,4.832222806574371e-13,-12.315853049255525,Alzheimer's
19.775390625,C3,5.128368180484996e-13,-12.29002080310448,Alzheimer's
20.01953125,C3,4.502772487325569e-13,-12.346519996185028,Alzheimer's
20.263671875,C3,4.0523841952476313e-13,-12.392289387110797,Alzheimer's
20.5078125,C3,4.084509460880407e-13,-12.388860093654202,Alzheimer's
20.751953125,C3,4.3167388963861973e-13,-12.364844219420652,Alzheimer's
20.99609375,C3,4.505211857260498e-13,-12.346284781538236,Alzheimer's
21.240234375,C3,4.903832466835665e-13,-12.309464375351723,Alzheimer's
21.484375,C3,4.697987428396118e-13,-12.328088149709435,Alzheimer's
21.728515625,C3,4.386623570827768e-13,-12.35786963209301,Alzheimer's
21.97265625,C3,4.124663760047268e-13,-12.384611449079614,Alzheimer's
22.216796875,C3,4.051281712243192e-13,-12.392407556416796,Alzheimer's
22.4609375,C3,4.1604353359769083e-13,-12.38086122367118,Alzheimer's
22.705078125,C3,4.087804541751758e-13,-12.388509878154176,Alzheimer's
22.94921875,C3,3.515891871231316e-13,-12.453964489812622,Alzheimer's
23.193359375,C3,3.33514684025486e-13,-12.476885040155675,Alzheimer's
23.4375,C3,3.3335819663483694e-13,-12.4770888619438,Alzheimer's
23.681640625,C3,3.1871353932891666e-13,-12.496599486790029,Alzheimer's
23.92578125,C3,3.145167355496424e-13,-12.502356240636876,Alzheimer's
24.169921875,C3,3.175847495735507e-13,-12.49814036057452,Alzheimer's
24.4140625,C3,2.846853291707216e-13,-12.545634912987817,Alzheimer's
24.658203125,C3,2.9278860645788336e-13,-12.53344582737029,Alzheimer's
24.90234375,C3,2.738088101645621e-13,-12.56255258197158,Alzheimer's
25.146484375,C3,2.9867114061478185e-13,-12.524806739489147,Alzheimer's
25.390625,C3,3.114861472158382e-13,-12.506561263038511,Alzheimer's
25.634765625,C3,2.6835905325577334e-13,-12.571283748941491,Alzheimer's
25.87890625,C3,2.7238858448488654e-13,-12.5648110971965,Alzheimer's
26.123046875,C3,3.093095336326318e-13,-12.509606693833758,Alzheimer's
26.3671875,C3,2.917138340753038e-13,-12.535042974648912,Alzheimer's
26.611328125,C3,2.62563614039548e-13,-12.580765458432088,Alzheimer's
26.85546875,C3,2.579073101178441e-13,-12.588536348056522,Alzheimer's
27.099609375,C3,2.583875739992924e-13,-12.58772837563554,Alzheimer's
27.34375,C3,2.370677153641475e-13,-12.625127585599513,Alzheimer's
27.587890625,C3,2.6034532590060084e-13,-12.584450215006914,Alzheimer's
27.83203125,C3,2.499691467516131e-13,-12.602113592217648,Alzheimer's
28.076171875,C3,2.658598140767222e-13,-12.575347303299036,Alzheimer's
28.3203125,C3,2.848868118831736e-13,-12.545327654863485,Alzheimer's
28.564453125,C3,2.7732494600996295e-13,-12.557011062888096,Alzheimer's
28.80859375,C3,2.540601455955129e-13,-12.595063457363928,Alzheimer's
29.052734375,C3,2.2955541132477215e-13,-12.639112465124976,Alzheimer's
29.296875,C3,2.330926030687623e-13,-12.632471508107011,Alzheimer's
29.541015625,C3,2.3557376932349363e-13,-12.627873069030391,Alzheimer's
29.78515625,C3,2.340532531561603e-13,-12.630685318142817,Alzheimer's
30.029296875,C3,2.594086063289529e-13,-12.58601561954272,Alzheimer's
30.2734375,C3,2.833226426326452e-13,-12.547718716063882,Alzheimer's
30.517578125,C3,2.721066189343392e-13,-12.565260893972916,Alzheimer's
30.76171875,C3,2.4128906075598095e-13,-12.617462367113204,Alzheimer's
31.005859375,C3,2.397066063115009e-13,-12.620319996650142,Alzheimer's
31.25,C3,2.2599247747318425e-13,-12.645906016809498,Alzheimer's
31.494140625,C3,2.0771190989581362e-13,-12.682538600943282,Alzheimer's
31.73828125,C3,2.2850040596492245e-13,-12.64111302400477,Alzheimer's
31.982421875,C3,2.0033990585554698e-13,-12.698232534647172,Alzheimer's
32.2265625,C3,1.9529675021600385e-13,-12.709304983414652,Alzheimer's
32.470703125,C3,2.1745521142392494e-13,-12.662630179787412,Alzheimer's
32.71484375,C3,2.213225944276873e-13,-12.654974247462835,Alzheimer's
32.958984375,C3,2.0789536898549975e-13,-12.6821551847736,Alzheimer's
33.203125,C3,2.147588861148722e-13,-12.668048857248468,Alzheimer's
33.447265625,C3,1.871647969119345e-13,-12.727775832652297,Alzheimer's
33.69140625,C3,1.985797470003075e-13,-12.70206504695106,Alzheimer's
33.935546875,C3,1.8888440744114974e-13,-12.723803891955177,Alzheimer's
34.1796875,C3,1.992220964865373e-13,-12.700662493974734,Alzheimer's
34.423828125,C3,1.850811553736393e-13,-12.732637798069751,Alzheimer's
34.66796875,C3,2.037668843845166e-13,-12.69086639490104,Alzheimer's
34.912109375,C3,1.840379237012289e-13,-12.735092675049632,Alzheimer's
35.15625,C3,1.7668178138684432e-13,-12.752808230635196,Alzheimer's
35.400390625,C3,1.6059888745885413e-13,-12.79425746760126,Alzheimer's
35.64453125,C3,1.479448905410409e-13,-12.82990002913903,Alzheimer's
35.888671875,C3,1.570230658182819e-13,-12.804036547451805,Alzheimer's
36.1328125,C3,1.5039935638541576e-13,-12.822754022247436,Alzheimer's
36.376953125,C3,1.5602615209838477e-13,-12.806802601901229,Alzheimer's
36.62109375,C3,1.684745631058712e-13,-12.773465661182438,Alzheimer's
36.865234375,C3,1.559692675205313e-13,-12.806960967421922,Alzheimer's
37.109375,C3,1.494321888444585e-13,-12.82555584206694,Alzheimer's
37.353515625,C3,1.4918695898352264e-13,-12.826269138586056,Alzheimer's
37.59765625,C3,1.535666559895067e-13,-12.813703072662545,Alzheimer's
37.841796875,C3,1.407551371754772e-13,-12.851535745632932,Alzheimer's
38.0859375,C3,1.471837869352181e-13,-12.832140027174948,Alzheimer's
38.330078125,C3,1.4891308930141394e-13,-12.827067126549146,Alzheimer's
38.57421875,C3,1.426450648349158e-13,-12.845743249257795,Alzheimer's
38.818359375,C3,1.4972286445602305e-13,-12.82471187267741,Alzheimer's
39.0625,C3,1.5442075306452374e-13,-12.811294333950151,Alzheimer's
39.306640625,C3,1.5336407667399888e-13,-12.81427635570191,Alzheimer's
39.55078125,C3,1.3850948267243214e-13,-12.858520492799284,Alzheimer's
39.794921875,C3,1.466047911984071e-13,-12.833851836263593,Alzheimer's
0.0,C4,4.5057800128700064e-10,-9.346230015792145,Alzheimer's
0.244140625,C4,3.404352535308084e-09,-8.467965473202195,Alzheimer's
0.48828125,C4,1.666667956039183e-09,-8.778150914403351,Alzheimer's
0.732421875,C4,8.061246968754651e-10,-9.09359777336096,Alzheimer's
0.9765625,C4,4.67025150900224e-10,-9.33065973056224,Alzheimer's
1.220703125,C4,3.0316902154975046e-10,-9.518315177899302,Alzheimer's
1.46484375,C4,2.0779197190447084e-10,-9.68237123553216,Alzheimer's
1.708984375,C4,1.534275924050554e-10,-9.814096529880768,Alzheimer's
1.953125,C4,1.285953292133747e-10,-9.890774805390771,Alzheimer's
2.197265625,C4,9.271342878091088e-11,-10.032857357300315,Alzheimer's
2.44140625,C4,6.99191088572768e-11,-10.155404115568642,Alzheimer's
2.685546875,C4,5.863213300290285e-11,-10.23186430614711,Alzheimer's
2.9296875,C4,4.7956569215762216e-11,-10.31915189362902,Alzheimer's
3.173828125,C4,3.895664137274367e-11,-10.409418492659952,Alzheimer's
3.41796875,C4,3.3118668434716006e-11,-10.479927132728957,Alzheimer's
3.662109375,C4,2.869650518388641e-11,-10.542170990784172,Alzheimer's
3.90625,C4,2.2790461008971734e-11,-10.64224688975479,Alzheimer's
4.150390625,C4,2.0917052233846223e-11,-10.679499519077098,Alzheimer's
4.39453125,C4,1.6997210054827384e-11,-10.76962235845875,Alzheimer's
4.638671875,C4,1.4532095007366647e-11,-10.837671771486436,Alzheimer's
4.8828125,C4,1.2608635465532524e-11,-10.899331911194976,Alzheimer's
5.126953125,C4,1.0205153512590938e-11,-10.991180457957247,Alzheimer's
5.37109375,C4,9.283512469592564e-12,-11.032287674907764,Alzheimer's
5.615234375,C4,8.608797203350096e-12,-11.06505752269711,Alzheimer's
5.859375,C4,7.883620790208274e-12,-11.103274273875194,Alzheimer's
6.103515625,C4,7.545531618490186e-12,-11.122310156704389,Alzheimer's
6.34765625,C4,6.830647615866288e-12,-11.165538118768875,Alzheimer's
6.591796875,C4,5.5924414748776726e-12,-11.252398552116569,Alzheimer's
6.8359375,C4,4.577871242754287e-12,-11.339336426460012,Alzheimer's
7.080078125,C4,4.9698771533628836e-12,-11.303654346131053,Alzheimer's
7.32421875,C4,4.615012367446053e-12,-11.335827130801368,Alzheimer's
7.568359375,C4,4.338068986479354e-12,-11.362703545865145,Alzheimer's
7.8125,C4,3.735301669658692e-12,-11.427674318031302,Alzheimer's
8.056640625,C4,3.753176324051395e-12,-11.425601031972812,Alzheimer's
8.30078125,C4,3.602792143580084e-12,-11.443360792970452,Alzheimer's
8.544921875,C4,2.912737442658228e-12,-11.535698661388066,Alzheimer's
8.7890625,C4,2.847046465600432e-12,-11.54560544483436,Alzheimer's
9.033203125,C4,2.729454889019497e-12,-11.563924079087204,Alzheimer's
9.27734375,C4,2.644477429458088e-12,-11.5776601353206,Alzheimer's
9.521484375,C4,2.6912371474330818e-12,-11.570048031227804,Alzheimer's
9.765625,C4,2.387222152119398e-12,-11.622107164172832,Alzheimer's
10.009765625,C4,1.9022470488071597e-12,-11.720733081002026,Alzheimer's
10.25390625,C4,2.023513115898599e-12,-11.693893976276652,Alzheimer's
10.498046875,C4,2.2157461819038525e-12,-11.654479990384022,Alzheimer's
10.7421875,C4,1.8628996794950928e-12,-11.72981053201455,Alzheimer's
10.986328125,C4,1.808384155586701e-12,-11.74270930675354,Alzheimer's
11.23046875,C4,1.620249918806624e-12,-11.790417991638018,Alzheimer's
11.474609375,C4,1.5809705611302394e-12,-11.80107621688482,Alzheimer's
11.71875,C4,1.4150384958064965e-12,-11.849231745094515,Alzheimer's
11.962890625,C4,1.2690411095826237e-12,-11.89652430905131,Alzheimer's
12.20703125,C4,1.4598003827813952e-12,-11.835706526807044,Alzheimer's
12.451171875,C4,1.4376405833103e-12,-11.842349675980504,Alzheimer's
12.6953125,C4,1.2739438371506674e-12,-11.894849717803806,Alzheimer's
12.939453125,C4,1.2736509124487605e-12,-11.894949588933022,Alzheimer's
13.18359375,C4,1.0991916098112254e-12,-11.95892659526505,Alzheimer's
13.427734375,C4,1.1038046283131221e-12,-11.957107789246445,Alzheimer's
13.671875,C4,1.1048548978960906e-12,-11.95669475472178,Alzheimer's
13.916015625,C4,1.060783830238675e-12,-11.974373108935191,Alzheimer's
14.16015625,C4,1.043895027023078e-12,-11.981343171330645,Alzheimer's
14.404296875,C4,9.391322394532373e-13,-12.027273250309806,Alzheimer's
14.6484375,C4,8.274858077730551e-13,-12.0822394460824,Alzheimer's
14.892578125,C4,8.084787876491569e-13,-12.092331370349754,Alzheimer's
15.13671875,C4,8.105384522327014e-13,-12.091226377241924,Alzheimer's
15.380859375,C4,8.822373671332562e-13,-12.05441455164025,Alzheimer's
15.625,C4,8.094330015572914e-13,-12.091819092874958,Alzheimer's
15.869140625,C4,7.571985818083277e-13,-12.120790208117372,Alzheimer's
16.11328125,C4,8.454887273522212e-13,-12.072892178345793,Alzheimer's
16.357421875,C4,7.412412634967085e-13,-12.13004041232924,Alzheimer's
16.6015625,C4,6.458231039989974e-13,-12.189886422372757,Alzheimer's
16.845703125,C4,7.244286435153397e-13,-12.140004386250412,Alzheimer's
17.08984375,C4,6.865967903401764e-13,-12.163298231118262,Alzheimer's
17.333984375,C4,6.527704393568333e-13,-12.185239520790484,Alzheimer's
17.578125,C4,6.203255465296658e-13,-12.207380333153251,Alzheimer's
17.822265625,C4,6.463334165051811e-13,-12.18954338975482,Alzheimer's
18.06640625,C4,6.52463594316122e-13,-12.18544371575782,Alzheimer's
18.310546875,C4,6.544573560935626e-13,-12.184118646464812,Alzheimer's
18.5546875,C4,5.260992068026115e-13,-12.278932352986168,Alzheimer's
18.798828125,C4,5.641954860693453e-13,-12.248570392804927,Alzheimer's
19.04296875,C4,5.968934320141624e-13,-12.22410319989154,Alzheimer's
19.287109375,C4,5.13852212979503e-13,-12.2891617687797,Alzheimer's
19.53125,C4,4.737757266727068e-13,-12.324427193596671,Alzheimer's
19.775390625,C4,4.948686636525696e-13,-12.30551004595374,Alzheimer's
20.01953125,C4,4.4020503863252013e-13,-12.356344990774549,Alzheimer's
20.263671875,C4,4.504167154865618e-13,-12.34638550068586,Alzheimer's
20.5078125,C4,4.3177115384549814e-13,-12.364746375767876,Alzheimer's
20.751953125,C4,4.227679024652432e-13,-12.373897992772806,Alzheimer's
20.99609375,C4,4.337061538502531e-13,-12.362804415609489,Alzheimer's
21.240234375,C4,4.3029403823925924e-13,-12.36623467106299,Alzheimer's
21.484375,C4,4.314305881729234e-13,-12.365089066920593,Alzheimer's
21.728515625,C4,3.9669396533435064e-13,-12.401544406135192,Alzheimer's
21.97265625,C4,4.254978762911017e-13,-12.371102603187754,Alzheimer's
22.216796875,C4,4.3376948305632283e-13,-12.36274100512597,Alzheimer's
22.4609375,C4,4.594549180495425e-13,-12.337757095383049,Alzheimer's
22.705078125,C4,4.192278544909883e-13,-12.377549869512295,Alzheimer's
22.94921875,C4,3.605748113776449e-13,-12.44300461500069,Alzheimer's
23.193359375,C4,3.335838640607666e-13,-12.4767949649853,Alzheimer's
23.4375,C4,3.3022335070575106e-13,-12.481192220218894,Alzheimer's
23.681640625,C4,2.957161567662511e-13,-12.52912494668545,Alzheimer's
23.92578125,C4,3.353944638848605e-13,-12.47444411025736,Alzheimer's
24.169921875,C4,3.4551119245690273e-13,-12.461537879567524,Alzheimer's
24.4140625,C4,3.02135842360134e-13,-12.5197977513375,Alzheimer's
24.658203125,C4,3.225011077067775e-13,-12.491468789338434,Alzheimer's
24.90234375,C4,3.0644278152810015e-13,-12.513650604298611,Alzheimer's
25.146484375,C4,2.807965115901555e-13,-12.551608291864728,Alzheimer's
25.390625,C4,2.836882053454668e-13,-12.547158720107786,Alzheimer's
25.634765625,C4,2.5839051117425613e-13,-12.587723438898028,Alzheimer's
25.87890625,C4,2.861570522742992e-13,-12.543395546536749,Alzheimer's
26.123046875,C4,3.011504652030528e-13,-12.521216461615223,Alzheimer's
26.3671875,C4,2.9920121591837525e-13,-12.52403664588255,Alzheimer's
26.611328125,C4,2.593538384714455e-13,-12.5861073200065,Alzheimer's
26.85546875,C4,2.6844197688728693e-13,-12.571149571569055,Alzheimer's
27.099609375,C4,2.732725410280642e-13,-12.563404004893904,Alzheimer's
27.34375,C4,2.682274032403157e-13,-12.571496854865842,Alzheimer's
27.587890625,C4,3.0056945402972484e-13,-12.522055157549511,Alzheimer's
27.83203125,C4,2.8070824171865163e-13,-12.551744836099491,Alzheimer's
28.076171875,C4,2.268394657733559e-13,-12.64428138418606,Alzheimer's
28.3203125,C4,2.456359165961841e-13,-12.609708130857062,Alzheimer's
28.564453125,C4,2.306351301128416e-13,-12.637074540700707,Alzheimer's
28.80859375,C4,2.2008521995343497e-13,-12.657409121954576,Alzheimer's
29.052734375,C4,2.0587450051621402e-13,-12.686397441487353,Alzheimer's
29.296875,C4,2.3861579372039633e-13,-12.622300814233938,Alzheimer's
29.541015625,C4,2.470590805082484e-13,-12.607199179248148,Alzheimer's
29.78515625,C4,2.2223877955166065e-13,-12.653180156575118,Alzheimer's
30.029296875,C4,2.2038364467128722e-13,-12.656820638915406,Alzheimer's
30.2734375,C4,2.2849286322734173e-13,-12.64112736018664,Alzheimer's
30.517578125,C4,2.541112961584596e-13,-12.594976028573234,Alzheimer's
30.76171875,C4,2.3688825474736297e-13,-12.625456471674289,Alzheimer's
31.005859375,C4,2.308726439705018e-13,-12.63662752345568,Alzheimer's
31.25,C4,2.363547772159352e-13,-12.626435615288074,Alzheimer's
31.494140625,C4,2.1311695510838162e-13,-12.671381997413484,Alzheimer's
31.73828125,C4,2.116971158339251e-13,-12.674285058777675,Alzheimer's
31.982421875,C4,2.0186242268429735e-13,-12.6949445187965,Alzheimer's
32.2265625,C4,2.138575701616196e-13,-12.669875371915335,Alzheimer's
32.470703125,C4,1.994722035154269e-13,-12.700117614768889,Alzheimer's
32.71484375,C4,2.097289772334872e-13,-12.678341561031155,Alzheimer's
32.958984375,C4,2.0682015634363338e-13,-12.684407137907703,Alzheimer's
33.203125,C4,2.0871254884961453e-13,-12.680451438177952,Alzheimer's
33.447265625,C4,1.8588702674267813e-13,-12.730750919053662,Alzheimer's
33.69140625,C4,1.7045898699380665e-13,-12.768380096817433,Alzheimer's
33.935546875,C4,1.852478890230276e-13,-12.732246732287226,Alzheimer's
34.1796875,C4,2.0391765068699746e-13,-12.690545180969304,Alzheimer's
34.423828125,C4,2.007924024781665e-13,-12.69725272391861,Alzheimer's
34.66796875,C4,1.838801165753966e-13,-12.735465229589796,Alzheimer's
34.912109375,C4,1.8143716233880402e-13,-12.741273755061416,Alzheimer's
35.15625,C4,1.754359238415776e-13,-12.75588147180976,Alzheimer's
35.400390625,C4,1.5088175863540253e-13,-12.82136326256274,Alzheimer's
35.64453125,C4,1.4174186005909985e-13,-12.848501872349846,Alzheimer's
35.888671875,C4,1.4699617241100924e-13,-12.832693973567604,Alzheimer's
36.1328125,C4,1.599850315254689e-13,-12.795920648781522,Alzheimer's
36.376953125,C4,1.9779103823821621e-13,-12.703793389846334,Alzheimer's
36.62109375,C4,1.6161378327508313e-13,-12.791521603059916,Alzheimer's
36.865234375,C4,1.6454706134347494e-13,-12.783709869393364,Alzheimer's
37.109375,C4,1.625204135998529e-13,-12.789092081103778,Alzheimer's
37.353515625,C4,1.3969184051494134e-13,-12.854828960548858,Alzheimer's
37.59765625,C4,1.681659541041665e-13,-12.774261924360514,Alzheimer's
37.841796875,C4,1.555285890870093e-13,-12.808189767785016,Alzheimer's
38.0859375,C4,1.511102566766888e-13,-12.820706056727074,Alzheimer's
38.330078125,C4,1.5731588247502839e-13,-12.80322742916908,Alzheimer's
38.57421875,C4,1.4148190473259445e-13,-12.849299102028851,Alzheimer's
